sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
"If the height of the hill is equal to or greater than the height of the initial drop, the car will not continue to the end of the ride.",P1_05_15_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"For example, when the height of the hill is equal to the height of the initial drop, which in this case is 5 m, the car did not reach the end.",P1_05_15_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"However, when the hill height was 3 m, it did reach the end.",P1_05_15_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Putting the hill height at 3 m will make it so the car will not stop before it is supposed to but will also be fun and fast.,P1_05_15_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The best mass of the car would be 50 kg.,P1_05_15_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when the mass of the car is 50 kg, the potential energy is 2444 J at the top of the initial drop and 2436 J of kinetic energy at the bottom.",P1_05_15_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the car mass is 40 kg, the potential energy at the top of the initial drop is 1955 J and the kinetic energy at the bottom is 1949 J.",P1_05_15_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The car will move faster and therefore be more exciting with 50 kg than 40 kg, but not be too heavy to not be able to make it over hills.",P1_05_15_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"All of these trials were conducted without friction, but I know that there would be friction in the real world.",P1_05_15_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"With friction, the kinetic energy at the bottom of the drop would not be as close to the potential energy at the top of the drop because some of the energy would turn into a non-mechanical kind of energy like thermal energy.",P1_05_15_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: when making your roller coaster you should make the drop height 5 meters, the hill height 3 meters, and the mass of the cart 50kg

first you should make the drop 5 meters because of the relationship between height and energy.",P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
the relationship between height and energy is directer so when one goes up the other goes up to.,P1_06_01_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
by making it so the height is high you make it so the energy is high too.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"for example when getting data at the top of the drop with the height of 2 meter the PE was at 977 joules of energy at the top, with the KE of 0 joules.",P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
the drop with the height of 5 meters at the top had a PE of 2442 joules of energy at the top.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
with the KE of 0 joules.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
at the bottom its the same the energy just converts to the opposite.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
or into other types of energy like sound and or heat.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
in the simulation i used had no friction so there was no heat or sound energy.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
that's why when the cart got to the bottom the ke was 977 joules for the first trial and 2442 joules for the second.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
both with a pe of 0 joules.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
on earth that's not possible so that's why you want to make the hill smaller then the drop so that with the friction it can still go over the hill.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
the TE can never change it will always stay the same because of the law of conservation of energy.,P1_06_01_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
so starting with a higher amount of energy means you'll end with that energy.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"by making the cart 50kg the cart will make it so you can have more energy, then if you have a lower amount of mass this will make it so there is less energy.",P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
but if you have more mass then there is more friction so it might not ride as smooth.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"for example in the simulation i use i did three trials the cart mass was 40, 50, and 60kg.",P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
the trial with 40kg had 1955 joules of TE.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
the 50kg had 2443. the 60kg had 2932 joules.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
by making it so its 50kg you get the benefit of more energy but don't have to worrier as much on the friction.,P1_06_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: when making your roller coaster you should make the drop height 5 meters, the hill height 3 meters, and the mass of the cart 50kg

first you should make the drop 5 meters because of the relationship between height and energy.",P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
the relationship between height and energy is directer so when one goes up the other goes up to.,P1_06_01_22-23,E1R,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
by making it so the height is high you make it so the energy is high too.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"for example when getting data at the top of the drop with the height of 2 meter the PE was at 977 joules of energy at the top, with the KE of 0 joules.",P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
the drop with the height of 5 meters at the top had a PE of 2442 joules of energy at the top.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
with the KE of 0 joules.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
at the bottom its the same the energy just converts to the opposite.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
or into other types of energy like sound and or heat.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
in the simulation i used had no friction so there was no heat or sound energy.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
that's why when the cart got to the bottom the ke was 977 joules for the first trial and 2442 joules for the second.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
both with a pe of 0 joules.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
on earth that's not possible so that's why you want to make the hill smaller then the drop so that with the friction it can still go over the hill.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
the TE can never change it will always stay the same because of the law of conservation of energy.,P1_06_01_22-23,E1R,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
so starting with a higher amount of energy means you'll end with that energy.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"by making the cart 50kg the cart will make it so you can have more energy, then if you have a lower amount of mass this will make it so there is less energy.",P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
but if you have more mass then there is more friction so it might not ride as smooth.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"for example in the simulation i use i did three trials the cart mass was 40, 50, and 60kg.",P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
the trial with 40kg had 1955 joules of TE.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
the 50kg had 2443. the 60kg had 2932 joules.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
by making it so its 50kg you get the benefit of more energy but don't have to worry as much on the friction.,P1_06_01_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of my roller coster is going to be 5 meters.,P1_06_26_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the more height the car has the more potential energy.,P1_06_26_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when my drop height was 2 meters the potential energy was 977 joules.",P1_06_26_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When I increased the drop height to 3 meters the potential energy increased 489 joules.,P1_06_26_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the car got to the bottom of the drop, the kinetic energy was greater the more height it had at the begining.",P1_06_26_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Kinetic energy and Potential energy add up to the total amount of energy.,P1_06_26_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
The conservation of energy law states that energy cannot be created or distroyed.,P1_06_26_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"At the top of drop the potential energy has the total amount of energy, but as the car goes down the drop it tranfers into kinetic energy.",P1_06_26_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Once it is at the very bottom, potential energy has 0 joules and kinetic energy has the total amount because kinetic energy is involved with velocity.",P1_06_26_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
